EbN0,BER,PER
0.000000000000,0.188932174888,1.000000000000
0.222222222222,0.150686659193,1.000000000000
0.444444444444,0.092371076233,1.000000000000
0.666666666667,0.029602017937,1.000000000000
0.888888888889,0.002940022422,0.980000000000
1.111111111111,0.000081278027,0.980000000000
1.333333333333,0.000000000000,0.000000000000
1.555555555556,0.000000000000,0.000000000000
1.777777777778,0.000000000000,0.000000000000
2.000000000000,0.000000000000,0.000000000000
