SNR,BER
-3.000000000000,0.148598654709,1.000000000000
-2.555555555556,0.121356502242,1.000000000000
-2.111111111111,0.087051569507,1.000000000000
-1.666666666667,0.060762331839,1.000000000000
-1.222222222222,0.035313901345,1.000000000000
-0.777777777778,0.016423766816,1.000000000000
-0.333333333333,0.007062780269,1.000000000000
0.111111111111,0.002298206278,1.000000000000
0.555555555556,0.000000000000,0.000000000000
1.000000000000,0.000000000000,0.000000000000
