EbN0,BER,PER
0.500000000000,0.134038677130,1.000000000000
0.722222222222,0.107062780269,1.000000000000
0.944444444444,0.072519618834,1.000000000000
1.166666666667,0.033095104634,0.916666666667
1.388888888889,0.003255891613,0.978723404255
1.611111111111,0.000211603139,0.998000000000
1.833333333333,0.000005885650,0.761000000000
2.055555555556,0.000000000000,0.000000000000
2.277777777778,0.000000000000,0.000000000000
2.500000000000,0.000000000000,0.000000000000
